"localID","SurveyDate","X","Year","Month","Day","Observer","Latitude","Longitude","County","State","common_name","Comments","AOU_code","EnglishFull","Genus","Species","isodate","state_name"
"149","5/24/2011","00:00.0","2011","5","24","Jeffers","NULL","NULL","Churchill","NV","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2011-05-24,"Nevada"
"150","6/12/2009","00:00.0","2009","6","12","Jeffers","NULL","NULL","Churchill","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-12,"Nevada"
"151","6/12/2009","00:00.0","2009","6","12","Jeffers","NULL","NULL","Churchill","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-12,"Nevada"
"152","6/12/2009","00:00.0","2009","6","12","Jeffers","NULL","NULL","Churchill","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-12,"Nevada"
"153","6/12/2009","00:00.0","2009","6","12","Jeffers","NULL","NULL","Churchill","NV","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2009-06-12,"Nevada"
"154","5/15/2009","00:00.0","2009","5","15","Jeffers","NULL","NULL","Churchill","NV","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-15,"Nevada"
"155","6/12/2009","00:00.0","2009","6","12","Jeffers","NULL","NULL","Churchill","NV","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-12,"Nevada"
"156","7/16/2010","00:00.0","2010","7","16","Boyd","NULL","NULL","Elko","NV","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2010-07-16,"Nevada"
"157","7/5/2010","00:00.0","2010","7","5","Goodman","NULL","NULL","Washoe","NV","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-07-05,"Nevada"
"158","6/5/2011","00:00.0","2011","6","5","Serdehely/Serdehely","NULL","NULL","Washoe","NV","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2011-06-05,"Nevada"
"159","6/5/2011","00:00.0","2011","6","5","Serdehely/Serdehely","NULL","NULL","Washoe","NV","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2011-06-05,"Nevada"
"160","6/4/2009","00:00.0","2009","6","4","Dozet","NULL","NULL","Washoe","NV","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-04,"Nevada"
"161","6/4/2009","00:00.0","2009","6","4","Dozet","NULL","NULL","Washoe","NV","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-04,"Nevada"
"162","6/17/2010","00:00.0","2010","6","17","Ballard","NULL","NULL","Washoe","NV","California Gull","NULL","00530","California Gull","Larus","californicus",2010-06-17,"Nevada"
"163","6/17/2010","00:00.0","2010","6","17","Ballard","NULL","NULL","Washoe","NV","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-06-17,"Nevada"
"164","6/17/2010","00:00.0","2010","6","17","Ballard","NULL","NULL","Washoe","NV","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",2010-06-17,"Nevada"
"165","6/15/2011","00:00.0","2011","6","15","Serdehely/Serdehely","NULL","NULL","Washoe","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-06-15,"Nevada"
"166","6/15/2011","00:00.0","2011","6","15","Serdehely/Serdehely","NULL","NULL","Washoe","NV","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2011-06-15,"Nevada"
"167","6/15/2011","00:00.0","2011","6","15","Serdehely/Serdehely","NULL","NULL","Washoe","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-06-15,"Nevada"
"168","6/15/2011","00:00.0","2011","6","15","Serdehely/Serdehely","NULL","NULL","Washoe","NV","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2011-06-15,"Nevada"
"169","6/15/2011","00:00.0","2011","6","15","Serdehely/Serdehely","NULL","NULL","Washoe","NV","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2011-06-15,"Nevada"
"170","NULL","","2007","NULL","NULL","Teske","NULL","NULL","Humboldt","NV","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",NA,"Nevada"
"171","NULL","","2007","NULL","NULL","Teske","NULL","NULL","Humboldt","NV","Great Egret","NULL","01960","Great Egret","Ardea","alba",NA,"Nevada"
"172","NULL","","2007","NULL","NULL","Teske","NULL","NULL","Humboldt","NV","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",NA,"Nevada"
"173","NULL","","1993","NULL","NULL","Teske","NULL","NULL","Eureka","NV","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Nevada"
"174","NULL","","NULL","NULL","NULL","Teske","NULL","NULL","Elko","NV","Black-crowned Night-Heron","SurveyDate:1982-?","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",NA,"Nevada"
"175","NULL","","NULL","NULL","NULL","Jeffers","NULL","NULL","Churchill","NV","NULL","SurveyDate:1970-2008 ; multiple species: Great Blue Heron, Great Egret, Snowy Egret, Cattle Egret, Black-crowned Night Heron  and White-faced Ibis","NULL",NA,NA,NA,NA,"Nevada"
"176","NULL","","NULL","NULL","NULL","Jeffers","NULL","NULL","Churchill","NV","NULL","SurveyDate:1970-2008 ; multiple species: Great Blue Heron, Great Egret, Snowy Egret, Cattle Egret, and Black-crowned Night Heron","NULL",NA,NA,NA,NA,"Nevada"
"177","NULL","","1998","NULL","NULL","Bradley","NULL","NULL","Elko","NV","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",NA,"Nevada"
"178","NULL","","NULL","NULL","NULL","Bradley","NULL","NULL","Elko","NV","Black-crowned Night-Heron","SurveyDate:1983-?","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",NA,"Nevada"
"179","NULL","","NULL","NULL","NULL","Stiver","NULL","NULL","Elko","NV","White-faced Ibis","SurveyDate:1980-?","01870","White-faced Ibis","Plegadis","chihi",NA,"Nevada"
"180","NULL","","1983","NULL","NULL","Rawlings","NULL","NULL","Lander","NV","NULL","Great Egret, Snowy Egret, and Cattle Egret","NULL",NA,NA,NA,NA,"Nevada"
"181","NULL","","NULL","NULL","NULL","Teske/Bradley","NULL","NULL","Elko","NV","NULL","SurveyDate: 1980-2008 ; Multiple specie: Great Egret, Snowy Egret, Cattle Egret, and Black-crowned Night Heron","NULL",NA,NA,NA,NA,"Nevada"
"182","NULL","","NULL","NULL","NULL","Boyd","NULL","NULL","Elko","NV","Black Tern","SurveyDate: 2001-7/16/2010","00770","Black Tern","Chlidonias","niger",NA,"Nevada"
"183","NULL","","NULL","NULL","NULL","Teske","NULL","NULL","Lander","NV","NULL","SurveyDate: 2005-2010 ; Multiple specie: Great Egret, Snowy Egret, Cattle Egret, and Black-crowned Night Heron","NULL",NA,NA,NA,NA,"Nevada"
"184","NULL","","1983","NULL","NULL","Teske","NULL","NULL","Lander","NV","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Nevada"
"186","NULL","","NULL","NULL","NULL","Bradley","NULL","NULL","Elko","NV","Great Egret","SurveyDate:1993-2008","01960","Great Egret","Ardea","alba",NA,"Nevada"
"187","NULL","","NULL","NULL","NULL","Boyd","NULL","NULL","Elko","NV","Black Tern","SurveyDate:2001-2009","00770","Black Tern","Chlidonias","niger",NA,"Nevada"
"188","NULL","","NULL","NULL","NULL","Boyd","NULL","NULL","Elko","NV","White-faced Ibis","SurveyDate:2001-6/6/2008","01870","White-faced Ibis","Plegadis","chihi",NA,"Nevada"
"2069","5/28/2009","00:00.0","2009","5","28","Warrenet al.","NULL","NULL","Beaverhead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-28,"Montana"
"2070","6/1/2009","00:00.0","2009","6","1","Warren et al.","NULL","NULL","Beaverhead","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-01,"Montana"
"2071","6/16/2009","00:00.0","2009","6","16","Warren et al.","NULL","NULL","Beaverhead","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2009-06-16,"Montana"
"2072","6/23/2009","00:00.0","2009","6","23","Warren et al.","NULL","NULL","Beaverhead","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2009-06-23,"Montana"
"2073","6/23/2009","00:00.0","2009","6","23","Warren et al.","NULL","NULL","Beaverhead","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2009-06-23,"Montana"
"2074","6/18/2010","00:00.0","2010","6","18","Warren et al.","NULL","NULL","Beaverhead","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-18,"Montana"
"2075","6/18/2010","00:00.0","2010","6","18","Warren et al.","NULL","NULL","Beaverhead","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-18,"Montana"
"2076","6/22/2010","00:00.0","2010","6","22","Warren et al.","NULL","NULL","Beaverhead","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2010-06-22,"Montana"
"2077","7/21/2010","00:00.0","2010","7","21","Warren et al.","NULL","NULL","Beaverhead","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-07-21,"Montana"
"2078","7/13/2009","00:00.0","2009","7","13","Amestoy/Donahey","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2009-07-13,"Montana"
"2079","5/11/2009","00:00.0","2009","5","11","Bissell/Tempel","NULL","NULL","Flathead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-11,"Montana"
"2080","7/2/2010","00:00.0","2010","7","2","Stutzman","NULL","NULL","Flathead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-07-02,"Montana"
"2081","5/13/2011","00:00.0","2011","5","13","Vore/Hammond","NULL","NULL","Flathead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-13,"Montana"
"2082","NULL","","2011","4","16","Stewart","NULL","NULL","Carbon","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2083","7/7/2010","00:00.0","2010","7","7","Tilly","NULL","NULL","Chouteau","MT","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2010-07-07,"Montana"
"2084","6/10/2009","00:00.0","2009","6","10","Tilly","NULL","NULL","Chouteau","MT","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2009-06-10,"Montana"
"2085","6/10/2009","00:00.0","2009","6","10","Tilly","NULL","NULL","Chouteau","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2009-06-10,"Montana"
"2086","6/28/2009","00:00.0","2009","6","28","Tilly","NULL","NULL","Hill","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2009-06-28,"Montana"
"2087","5/12/2011","00:00.0","2011","5","12","Hammond/Cascaddan","NULL","NULL","Lincoln","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-12,"Montana"
"2088","6/29/2009","00:00.0","2009","6","29","Paige","NULL","NULL","Flathead","MT","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2009-06-29,"Montana"
"2089","6/30/2009","00:00.0","2009","6","30","Prellwitz","NULL","NULL","Phillips","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2009-06-30,"Montana"
"2090","NULL","","2010","5","9","Waltee","NULL","NULL","Prairie","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2091","5/19/2011","00:00.0","2011","5","19","DuBois/Throop","NULL","NULL","Missoula","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-19,"Montana"
"2092","6/20/2009","00:00.0","2009","6","20","Paige/Kelly","NULL","NULL","Lake","MT","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2009-06-20,"Montana"
"2093","7/2/2010","00:00.0","2010","7","2","Doney","NULL","NULL","Lake","MT","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2010-07-02,"Montana"
"2094","7/13/2009","00:00.0","2009","7","13","Amestoy/Donahey","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2009-07-13,"Montana"
"2095","7/15/2010","00:00.0","2010","7","15","Amestoy/George","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-07-15,"Montana"
"2096","NULL","","2011","4","2","Wightman","NULL","NULL","Lewis & Clark","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2097","4/22/2011","00:00.0","2011","4","22","Sterling","NULL","NULL","Sanders","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-04-22,"Montana"
"2098","6/16/2009","00:00.0","2009","6","16","Paige","NULL","NULL","Liberty","MT","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2009-06-16,"Montana"
"2099","5/8/2010","00:00.0","2010","5","8","Waltee","NULL","NULL","Custer","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-05-08,"Montana"
"2100","NULL","","2009","4","26","Waltee","NULL","NULL","Custer","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2101","NULL","","2009","4","26","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2102","NULL","","2009","4","26","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"2103","NULL","","2009","4","26","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1966","NULL","","2009","4","24","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1967","NULL","","2009","4","24","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1968","NULL","","2009","4","24","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1","5/27/2013","00:00.0","2013","5","27","Bonter, David","42.9882","-70.6143","York","ME","HERG","1 additional confirmed nest of lesser Black-bakced gull x herring gull pair.  No correction.Location comm: We attempted to count all nests on the island.  Nest locations were marked with chalk to prev","00510","Herring Gull","Larus","argentatus",2013-05-27,"Maine"
"2","6/4/2013","00:00.0","2013","6","4","Bonter, David","42.9882","-70.6143","York","ME","GBBG","Multiday census:  MAY 27- JUN 4, 2013.  1 additional confirmed nest of lesser Black-bakced gull x herring gull pair.  No correction.Location comm: We attempted to count all nests on the island.  Nest","00470","Great Black-backed Gull","Larus","marinus",2013-06-04,"Maine"
"3","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","42.9882","-70.6143","York","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-31,"Maine"
"4","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","42.9882","-70.6143","York","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-31,"Maine"
"5","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","42.9882","-70.6143","York","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-31,"Maine"
"6","6/6/2013","00:00.0","2013","6","6","Swann, Scott","44.4204","-68.2112","Hancock","ME","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-06-06,"Maine"
"7","6/6/2013","00:00.0","2013","6","6","Swann, Scott","44.4204","-68.2112","Hancock","ME","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-06-06,"Maine"
"8","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.561","-67.5529","Washington","ME","HERG","Only two HEGU nests were found in tall/thick vegetation (may not be visible in aerial photo).  One egg GBBG nests were likely HEGU- this represents the only correction made.  Nest clutch by size HEGU","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"9","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.561","-67.5529","Washington","ME","GBBG","Only two HEGU nests were found in tall/thick vegetation (may not be visible in aerial photo).  One egg GBBG nests were likely HEGU- this represents the only correction made.  Nest clutch by size HEGU","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"10","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.561","-67.5529","Washington","ME","LAGU","Only two HEGU nests were found in tall/thick vegetation (may not be visible in aerial photo).  One egg GBBG nests were likely HEGU- this represents the only correction made.  Nest clutch by size HEGU","00580","Laughing Gull","Larus","atricilla",2013-05-30,"Maine"
"11","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.561","-67.5529","Washington","ME","DCCO","Only two HEGU nests were found in tall/thick vegetation (may not be visible in aerial photo).  One egg GBBG nests were likely HEGU- this represents the only correction made.  Nest clutch by size HEGU","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"12","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.561","-67.5529","Washington","ME","COEI","Only two HEGU nests were found in tall/thick vegetation (may not be visible in aerial photo).  One egg GBBG nests were likely HEGU- this represents the only correction made.  Nest clutch by size HEGU","01590","Common Eider","Somateria","mollissima",2013-05-30,"Maine"
"13","5/28/2013","00:00.0","2013","5","28","Schauffler, Rick","43.9176","-69.2961","Knox","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  2 CAGO???Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"14","5/28/2013","00:00.0","2013","5","28","Schauffler, Rick","43.9176","-69.2961","Knox","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  2 CAGO???Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"15","5/28/2013","00:00.0","2013","5","28","Schauffler, Rick","43.9176","-69.2961","Knox","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  2 CAGO???Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"16","5/28/2013","00:00.0","2013","5","28","Schauffler, Rick","43.9176","-69.2961","Knox","ME","CANG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  2 CAGO???Location comm:","01720","Canada Goose","Branta","canadensis",2013-05-28,"Maine"
"17","5/30/2013","00:00.0","2013","5","30","Langlois, Michael","44.268","-68.7197","Hancock","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
